"","segment_id","month","weekday","hour","max_speed","coordinates","X","Y","street","place","province","pct_up","lorry","pedestrian","bike","car","bucket0","bucket1","bucket2","bucket3","bucket4","bucket5","bucket6","bucket7","expectedfine","speederrisk","roadrisk","riskscore","expectedfinescaled"
"1352",27672,1,"Friday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.76,0,4,3.25,26.5,1,9.75,15.75,1,0,0,0,0,0,0,0.79,0.00748215793108741,0
"1353",27672,1,"Friday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.24,0,0,4,45,0,17,25,5,0,0,0,0,0,0,0.85,0.00805770854117106,0
"1354",27672,1,"Monday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.11,0,0,1.5,29.25,0,9.75,20.75,0,0,0,0,0,0,0,0.4425,0.00414876064768629,0
"1355",27672,1,"Monday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.805,0,3,0.75,9.5,1.5,3,5.75,0.5,0,0,0,0,0,0,0.32,0.00297367815209884,0
"1356",27672,1,"Monday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7975,0,3.25,1.5,10.75,1.75,4.75,6,0,0,0,0,0,0,0,0.42,0.00393292916890492,0
"1357",27672,1,"Monday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.79,0,4.25,0.75,11.75,2.75,6.5,4,0,0,0,0,0,0,0,0.405,0.00378904151638401,0
"1358",27672,1,"Monday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7675,0,2,5.75,15.75,2,7.5,7.25,0,0,0,0,0,0,0,0.8325,0.00788983961322999,0
"1359",27672,1,"Monday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.785,0,3.5,1.75,11.75,3,6,3.25,1.25,0,0,0,0,0,0,0.4675,0.00438857340188781,0
"1360",27672,1,"Monday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.775,0,2.25,3,9.5,1.5,2.75,3.75,0.75,0,0.5,0.5,1.25,232.6,0.1325,0.5075,0.00604328140587829,0.00148739614018783
"1361",27672,1,"Monday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7625,0,8,8,11.75,0.5,4.25,6.5,1.25,0,0,0,0.5,76,0.045,1.3175,0.0129738700023022,0.000485993579769025
"1362",27672,1,"Monday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.57,0,4.75,5.25,15.25,1.25,6.5,6.5,2,0,0,0,0.5,76,0.045,0.915,0.00911288465965774,0.000485993579769025
"1363",27672,1,"Monday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.06,0,0,15,62,0,47,16,0,0,0,0,0,0,0,2.12,0.0202401964546082,0
"1364",27672,1,"Saturday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7825,0,1.25,1.25,5.5,0,2.75,3.75,0,0,0,0,0,0,0,0.2425,0.00223025861407413,0
"1365",27672,1,"Saturday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.805,0,1.5,1.5,8.5,0,3,6,0,0.5,0,0,0,0,0,0.31,0.00287775305041823,0
"1366",27672,1,"Saturday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.79,0,1.25,1.25,7,0.5,1.5,6.25,0,0,0,0,0,0,0,0.2575,0.00237414626659504,0
"1367",27672,1,"Saturday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.76,0,2.25,1.75,10.25,2.25,2,4.75,1.25,0.5,0,0,1.5,228,0.135,0.39,0.0049401427365513,0.00145798073930708
"1368",27672,1,"Saturday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.78,0,1,3.5,12.25,9.25,1.25,2.5,0.5,0,0,0,0,0,0,0.5225,0.00491616146113115,0
"1369",27672,1,"Saturday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7675,0,3.25,2.75,16,3.25,5.25,5.75,0.75,0.75,0.5,0.5,1,194.6,0.11,0.5975,0.00669077584222239,0.00124439935030332
"1370",27672,1,"Saturday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7875,0,2.75,3.75,6.5,0.5,2.75,4.5,0,0,0,0,0,0,0,0.5775,0.00544374952037449,0
"1371",27672,1,"Saturday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.75,0,2.66666666666667,5.33333333333333,10,1,4,6,0,0,0,0,0,0,0,0.766666666666667,0.00725833269383266,0
"1372",27672,1,"Saturday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.16,0,0,6,12,0,13,0,0,0,0,0,0,0,0,0.72,0.00681068221932315,0
"1373",27672,1,"Sunday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.11,0,0,19,18,0,19,0,0,0,0,0,0,0,0,2.08,0.0198564960478858,0
"1374",27672,1,"Sunday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.745,0,0.75,1.25,4,0,1.25,3,0,0,0,0,0.5,76,0.045,0.2025,0.00227822116491444,0.000485993579769025
"1375",27672,1,"Sunday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.8025,0,1.25,1.5,5.25,0,2.5,3.75,0,0,0,0,0,0,0,0.265,0.0024460900928555,0
"1376",27672,1,"Sunday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.8,0,1.66666666666667,0.333333333333333,4.66666666666667,0,0.666666666666667,4.66666666666667,0,0,0,0,0,0,0,0.163333333333333,0.00147085155910265,0
"1377",27672,1,"Sunday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7775,0,1,3.5,11.5,5.5,2.5,4.75,0.5,0,0,0,0,0,0,0.515,0.00484421763487069,0
"1378",27672,1,"Sunday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.78,0,1.75,1.5,15.75,10.25,3.5,2.25,1.5,0,0,0,0,0,0,0.395,0.0036931164147034,0
"1379",27672,1,"Sunday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.76,0,0,1.25,15,8.75,4.25,3,0,0,0,0,0.5,76,0.045,0.275,0.00297367815209884,0.000485993579769025
"1380",27672,1,"Sunday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7625,0,1.5,3.5,6.25,1.75,1.75,3.75,0,0,0.5,0,0,10.6,0.005,0.4875,0.00462838615608933,6.77833150730482e-05
"1381",27672,1,"Sunday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.6525,0,3.5,1.5,3,0,0.5,2.75,0,0,0,0,0,0,0,0.355,0.00330941600798097,0
"1382",27672,1,"Sunday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.2,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0.3,0.00278182794873763,0
"1383",27672,1,"Thursday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.156666666666667,0,10,0,30.6666666666667,0,17.6666666666667,14,0,0,0,0,0,0,0,0.806666666666667,0.00764203310055509,0
"1384",27672,1,"Thursday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.556,0,1.8,1,11,1.8,4.2,5.4,0.6,0,0,0,0,0,0,0.3,0.00278182794873763,0
"1385",27672,1,"Thursday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.8,0,2,1,8.6,0.8,4,4.2,0.4,0,0,0,0.4,60.8,0.036,0.286,0.00299286317243496,0.00038879486381522
"1386",27672,1,"Thursday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.796,0,1.6,2.2,11.8,1.8,5,6.4,0,0,0,0.4,0,25.6,0.012,0.418,0.00402885427058553,0.000163703100553777
"1387",27672,1,"Thursday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.784,0,3.6,3.4,12,2,4.8,5,0.8,0,0,0,0.4,60.8,0.036,0.64,0.00638861177192848,0.00038879486381522
"1388",27672,1,"Thursday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.788,0,3.4,2.2,12.8,2.2,4.2,7.6,0,0,0,0,0,0,0,0.518,0.00487299516537488,0
"1389",27672,1,"Thursday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.774,0,2.4,2.4,7.4,1.2,3.4,4,0.4,0,0,0,0,0,0,0.434,0.00406722431125777,0
"1390",27672,1,"Thursday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.77,0,3.8,3.2,7.6,0.8,3.8,3.8,0.4,0,0,0,0,0,0,0.586,0.00552528585680301,0
"1391",27672,1,"Thursday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.626,0,3.8,1,20,1.8,5,13.4,1.2,0,0,0,0,0,0,0.49,0.00460440488066918,0
"1392",27672,1,"Thursday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.04,0,0,0,24,0,25,0,0,0,0,0,0,0,0,0.24,0.00220627733865398,0
"1393",27672,1,"Tuesday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.1,0,0,10,20,0,11,11,0,0,0,0,0,0,0,1.2,0.0114150870999923,0
"1394",27672,1,"Tuesday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.6575,0,2.5,1.25,8.5,1.25,3.25,4.5,1,0,0,0,0,0,0,0.335,0.00311756580461975,0
"1395",27672,1,"Tuesday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.8025,0,1.5,1.25,10,2,3.5,6,0,0,0,0,0.5,76,0.045,0.3,0.00321349090630036,0.000485993579769025
"1396",27672,1,"Tuesday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.785,0,2.25,1,11,4.5,3.5,3.25,1,0,0,0,0.5,76,0.045,0.3225,0.00342932238508173,0.000485993579769025
"1397",27672,1,"Tuesday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.77,0,3.75,2.75,27,12.75,5.75,9,0,0,0.5,0.5,0,42.6,0.02,0.7325,0.00712243879978513,0.000272412190765269
"1398",27672,1,"Tuesday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7875,0,2.5,0.75,22.5,13,5,5.75,0,0,0,0,0.5,76,0.045,0.425,0.00441255467730796,0.000485993579769025
"1399",27672,1,"Tuesday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.7875,0,2,1,10.75,0.75,5.75,4.75,0,0,0,0,0.5,76,0.045,0.3075,0.00328543473256082,0.000485993579769025
"1400",27672,1,"Tuesday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.77,0,9.5,3.25,12.75,1,6,7.25,0.5,0,0,0,0,0,0,0.9275,0.00880112807919577,0
"1401",27672,1,"Tuesday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.6675,0,1.5,3.5,19.25,1,5.25,13.5,1,0,0,0,0,0,0,0.6175,0.00582744992709692,0
"1402",27672,1,"Tuesday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.205,0,9,7.5,16.5,0,12.5,5,0,0,0,0,0,0,0,1.365,0.0129978512777224,0
"1403",27672,1,"Wednesday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.175,0,0,0,31.5,0,8.5,24,0,0,0,0,0,0,0,0.315,0.00292571560125854,0
"1404",27672,1,"Wednesday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.776666666666667,0,2.66666666666667,1,8.66666666666667,1.66666666666667,3.66666666666667,4.33333333333333,0.666666666666667,0,0,0,0,0,0,0.32,0.00297367815209884,0
"1405",27672,1,"Wednesday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.804,0,1.4,0.2,4.8,0.6,2.4,2.8,0,0,0,0,0,0,0,0.138,0.00122784130151178,0
"1406",27672,1,"Wednesday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.792,0,1.2,1.8,8.2,2.6,3.2,3,0,0,0,0,0.4,60.8,0.036,0.322,0.00333819353848515,0.00038879486381522
"1407",27672,1,"Wednesday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.79,0,7.2,5.2,23.2,10.6,5.8,7.2,1.2,0,0,0,0.4,60.8,0.036,1.112,0.0109162765712532,0.00038879486381522
"1408",27672,1,"Wednesday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.792,0,2.2,3.4,14.8,6,4.8,4.2,0.6,0.4,0,0.4,0,25.6,0.012,0.598,0.00575550610083647,0.000163703100553777
"1409",27672,1,"Wednesday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.778,0,1.4,2,12,1.2,6.4,5.4,0,0,0,0,0,0,0,0.39,0.0036451538638631,0
"1410",27672,1,"Wednesday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.712,0,3.4,3,12,2.4,6.4,4.4,0,0,0,0,0,0,0,0.59,0.00556365589747525,0
"1411",27672,1,"Wednesday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.524,0,3.2,2.2,18.8,0,3,14.6,1.8,0,0,0,0,0,0,0.568,0.00535262067377792,0
"1412",27672,1,"Wednesday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.215,0,1.5,3,43,12.5,15.5,16.5,0,0,0,0,0,0,0,0.805,0.00762604558360832,0
"1413",27672,2,"Friday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.54,0,4,0,21,2,6,12,0,0,0,0,2,304,0.18,0.41,0.00556365589747525,0.0019439743190761
"1414",27672,2,"Friday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.8,0,1.5,0.5,7.5,2.5,3,3.5,0,0,0,0,0,0,0,0.2,0.00182257693193155,0
"1415",27672,2,"Friday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.795,0,1.5,3,10.5,3.5,3.5,4.5,0,0,0,0,1,152,0.09,0.48,0.00537180569411404,0.00097198715953805
"1416",27672,2,"Friday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.735,0,1,4.5,27,22.5,4.5,1.5,0,0,0,0,0,0,0,0.77,0.00729030772772619,0
"1417",27672,2,"Friday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.76,0,1.5,12,42,39,1.5,1.5,1,0,0,0,1,152,0.09,1.695,0.0170267055483079,0.00097198715953805
"1418",27672,2,"Friday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.775,0,0,3.5,37.5,32.5,3,1.5,1,0,0,0,1,152,0.09,0.725,0.00772197068528893,0.00097198715953805
"1419",27672,2,"Friday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.77,0,2.5,3,12.5,4.5,7,2,1,0,0,0,0,0,0,0.55,0.00517995549075282,0
"1420",27672,2,"Friday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.715,0,9,6,11,6.5,3,3,0,0,0,0,0,0,0,1.16,0.0110313866932699,0
"1421",27672,2,"Friday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.74,0,2,5,13.5,0,7.5,7,0,0,0,0,0,0,0,0.735,0.00695456987184407,0
"1422",27672,2,"Friday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.625,0,1.5,6,18,0,6.5,13,0,0,0,0,0,0,0,0.855,0.00810567109201136,0
"1423",27672,2,"Monday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.52,3,8.66666666666667,3.33333333333333,42.6666666666667,0,14.3333333333333,27.3333333333333,2,0,0,0,0,0,0,1.22333333333333,0.0116389123372471,0
"1424",27672,2,"Monday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.786666666666667,0.333333333333333,2.66666666666667,2.66666666666667,8.33333333333333,0.666666666666667,4.33333333333333,4.33333333333333,0.666666666666667,0,0,0,0,0,0,0.486666666666667,0.00457242984677564,0
"1425",27672,2,"Monday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.776666666666667,0.333333333333333,2.33333333333333,1.33333333333333,6.33333333333333,0,4,3.33333333333333,0,0,0,0,0,0,0,0.316666666666667,0.00294170311820531,0
"1426",27672,2,"Monday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.753333333333333,13.3333333333333,1.66666666666667,2.66666666666667,24.3333333333333,20.6666666666667,4.33333333333333,1,0,0,0,0,0,0,0,0.726666666666667,0.00687463228711022,0
"1427",27672,2,"Monday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.783333333333333,8.33333333333333,0,3.33333333333333,19.3333333333333,9.33333333333333,6.33333333333333,5.33333333333333,0,0,0,0,0,0,0,0.61,0.00575550610083647,0
"1428",27672,2,"Monday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.776666666666667,5,1,1.66666666666667,11,3.33333333333333,4.33333333333333,4,0.666666666666667,0,0,0,0,0,0,0.376666666666667,0.00351725372828895,0
"1429",27672,2,"Monday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.786666666666667,9,0.666666666666667,3.66666666666667,11,6.66666666666667,3,3.33333333333333,0,0,0,0,0,0,0,0.6,0.00565958099915586,0
"1430",27672,2,"Monday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.78,4.66666666666667,10,4.66666666666667,14.6666666666667,1,8.66666666666667,6,0,0,0,0,0,0,0,1.16,0.0110313866932699,0
"1431",27672,2,"Monday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.78,0.333333333333333,2.66666666666667,6,17,1.33333333333333,6,9.33333333333333,1.33333333333333,0,0,0.666666666666667,0,42.6666666666667,0.02,0.906666666666667,0.00879313432072238,0.000272838500922961
"1432",27672,2,"Monday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.366666666666667,0,1,11,20.3333333333333,0,6.66666666666667,14,0,0,0.666666666666667,0,0,14.1333333333333,0.00666666666666667,1.35333333333333,0.0129498887268821,9.0377753430731e-05
"1433",27672,2,"Saturday",9,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.353333333333333,0,1,7.33333333333333,7.66666666666667,1,1.66666666666667,6,0,0,0,0,0,0,0,0.86,0.00815363364285166,0
"1434",27672,2,"Saturday",10,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.733333333333333,0,0.333333333333333,0.666666666666667,7.33333333333333,0.666666666666667,4.33333333333333,3,0.666666666666667,0,0,0,0,0,0,0.156666666666667,0.00140690149131558,0
"1435",27672,2,"Saturday",11,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.796666666666667,0,0.666666666666667,3.33333333333333,5.66666666666667,0,4.33333333333333,2.66666666666667,0,0,0,0,0,0,0,0.423333333333333,0.00396490420279846,0
"1436",27672,2,"Saturday",12,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.8,0,0.333333333333333,1.33333333333333,12.6666666666667,1.66666666666667,4.33333333333333,6.66666666666667,1,0,0.666666666666667,0,0,14.1333333333333,0.00666666666666667,0.276666666666667,0.00262195277926995,9.0377753430731e-05
"1437",27672,2,"Saturday",13,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.796666666666667,0,0.666666666666667,2,7,0,3.66666666666667,4.66666666666667,0,0,0,0,0,0,0,0.303333333333333,0.00281380298263116,0
"1438",27672,2,"Saturday",14,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.79,0,1.66666666666667,2.66666666666667,11.3333333333333,3.66666666666667,3,6.33333333333333,0,0,0,0,0,0,0,0.463333333333333,0.00434860460952089,0
"1439",27672,2,"Saturday",15,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.783333333333333,0,0.666666666666667,1.33333333333333,25.3333333333333,16,5.66666666666667,3.66666666666667,0,0.666666666666667,0,0,0,0,0,0.42,0.00393292916890492,0
"1440",27672,2,"Saturday",16,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.786666666666667,0,2,1.33333333333333,5.66666666666667,1.66666666666667,1.33333333333333,3.33333333333333,0.666666666666667,0,0,0,0,0,0,0.29,0.00268590284705702,0
"1441",27672,2,"Saturday",17,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.773333333333333,0,1.33333333333333,0.666666666666667,11.3333333333333,1.33333333333333,4.66666666666667,5.66666666666667,0.666666666666667,0,0,0,0,0,0,0.246666666666667,0.00227022740644105,0
"1442",27672,2,"Saturday",18,50,"[3.709163508256414, 51.02270633905838]",3.70916350825641,51.0227063390584,"Karel van de Woestijnestraat","Gent","Oost-Vlaanderen",0.436666666666667,0,0.666666666666667,2.33333333333333,6.66666666666667,0,4,3.33333333333333,0,0,0,0,0,0,0,0.333333333333333,0.00310157828767299,0
