,X,Y
0,4.475772159548538, 51.30211396173583
1,4.475772159548538, 51.30211396173583
2,4.475772159548538, 51.30211396173583
3,4.475772159548538, 51.30211396173583
4,4.475772159548538, 51.30211396173583
5,4.475772159548538, 51.30211396173583
6,4.475772159548538, 51.30211396173583
7,4.475772159548538, 51.30211396173583
8,4.475772159548538, 51.30211396173583
9,4.475772159548538, 51.30211396173583
10,4.475772159548538, 51.30211396173583
11,4.475772159548538, 51.30211396173583
12,4.475772159548538, 51.30211396173583
13,4.475772159548538, 51.30211396173583
14,4.475772159548538, 51.30211396173583
15,4.475772159548538, 51.30211396173583
16,4.475772159548538, 51.30211396173583
17,4.475772159548538, 51.30211396173583
18,4.475772159548538, 51.30211396173583
19,4.475772159548538, 51.30211396173583
20,4.475772159548538, 51.30211396173583
21,4.475772159548538, 51.30211396173583
22,4.475772159548538, 51.30211396173583
23,4.475772159548538, 51.30211396173583
24,4.475772159548538, 51.30211396173583
25,4.475772159548538, 51.30211396173583
26,4.475772159548538, 51.30211396173583
27,4.475772159548538, 51.30211396173583
28,4.475772159548538, 51.30211396173583
29,4.475772159548538, 51.30211396173583
30,4.475772159548538, 51.30211396173583
31,4.475772159548538, 51.30211396173583
32,4.475772159548538, 51.30211396173583
33,4.475772159548538, 51.30211396173583
34,4.475772159548538, 51.30211396173583
35,4.475772159548538, 51.30211396173583
36,4.475772159548538, 51.30211396173583
37,4.475772159548538, 51.30211396173583
38,4.475772159548538, 51.30211396173583
39,4.475772159548538, 51.30211396173583
40,4.475772159548538, 51.30211396173583
41,4.475772159548538, 51.30211396173583
42,4.475772159548538, 51.30211396173583
43,3.705401392751692, 51.035918198489846
44,3.705401392751692, 51.035918198489846
45,3.705401392751692, 51.035918198489846
46,3.705401392751692, 51.035918198489846
47,3.705401392751692, 51.035918198489846
48,3.705401392751692, 51.035918198489846
49,3.705401392751692, 51.035918198489846
50,3.705401392751692, 51.035918198489846
51,3.705401392751692, 51.035918198489846
52,3.705401392751692, 51.035918198489846
53,3.705401392751692, 51.035918198489846
54,3.705401392751692, 51.035918198489846
55,3.705401392751692, 51.035918198489846
56,3.705401392751692, 51.035918198489846
57,3.705401392751692, 51.035918198489846
